259	1448	109	100	99	41	100	42	100	98.31	2e-26	-
259	1463	125	100	5	99	100	1	95	91.58	3e-31	+
260	1448	93.7	100	1	71	100	30	100	91.67	1e-21	+
267	1448	97.6	100	18	98	100	1	81	90.24	6e-23	+
286	1448	95.6	100	1	64	100	37	100	93.75	3e-22	+
286	1463	127	100	100	1	100	1	100	91	7e-32	-
1473	286	79.8	100	7	70	100	32	95	90.62	2e-17	+
287	1448	101	100	100	42	100	42	100	96.61	4e-24	-
292	1463	89.7	100	69	1	100	20	88	91.3	2e-20	-
305	1448	91.7	100	28	97	100	1	70	91.43	4e-21	+
306	1473	87.7	100	60	1	100	9	68	93.33	6e-20	-
338	1448	115	100	90	17	100	27	100	94.59	3e-28	-
338	1463	95.6	100	5	80	100	25	100	90.91	3e-22	+
1448	341	97.6	100	1	65	100	36	100	93.94	6e-23	+
341	1463	97.6	100	97	17	100	20	100	90.12	6e-23	-
342	1448	75.8	100	100	43	100	43	100	91.53	2e-16	-
385	1448	89.7	100	5	73	100	32	100	91.3	2e-20	+
386	1448	121	100	94	6	100	1	89	92.13	4e-30	-
435	1448	155	100	1	98	100	3	100	94.95	3e-40	+
435	1463	91.7	100	100	35	100	35	100	92.42	4e-21	-
436	1448	119	100	96	9	100	13	100	92.13	2e-29	-
1463	436	87.7	100	2	69	100	29	96	91.18	6e-20	+
1448	443	77.8	100	1	59	100	42	100	91.67	6e-17	+
443	1463	103	100	98	23	100	25	100	92.11	1e-24	-
444	1448	99.6	100	100	35	100	35	100	93.94	2e-23	-
471	1448	83.8	100	1	58	100	43	100	93.1	1e-18	+
471	1473	87.7	100	1	64	100	37	100	92.19	6e-20	+
480	1448	143	100	98	11	100	13	100	95.45	1e-36	-
1463	480	89.7	100	1	69	100	30	98	91.3	2e-20	+
519	1448	123	100	1	86	100	15	100	93.1	1e-30	+
520	1448	109	100	87	1	100	5	91	90.8	2e-26	-
590	1448	103	100	10	93	100	17	100	90.48	1e-24	+
605	1448	109	100	1	59	100	42	100	98.31	2e-26	+
606	1448	121	100	93	1	100	3	95	91.4	4e-30	-
629	1448	127	100	89	2	100	13	100	93.18	7e-32	-
1448	630	95.6	100	5	76	100	25	96	91.67	3e-22	+
703	1448	131	100	98	1	100	1	98	91.84	5e-33	-
711	1448	115	100	94	1	100	1	94	90.43	3e-28	-
712	1448	99.6	100	1	62	100	39	100	95.16	2e-23	+
725	1448	113	100	8	100	100	1	93	90.43	1e-27	+
725	1463	111	100	88	1	100	1	88	91.01	4e-27	-
725	1473	97.6	100	20	92	100	7	79	91.78	6e-23	+
726	1448	113	100	100	28	100	28	100	94.52	1e-27	-
726	1463	97.6	100	11	91	100	20	100	90.12	6e-23	+
726	1473	109	100	96	22	100	26	100	93.33	2e-26	-
731	1448	93.7	100	1	63	100	38	100	93.65	1e-21	+
731	1463	119	100	88	1	100	12	99	92.05	2e-29	-
731	1473	81.8	100	28	92	100	4	68	90.77	4e-18	+
745	1448	97.6	100	28	100	100	1	73	91.89	6e-23	+
746	1448	123	100	94	1	100	1	94	91.49	1e-30	-
803	1463	79.8	100	1	64	100	37	100	90.62	2e-17	+
804	1448	103	100	14	100	100	1	89	90	1e-24	+
804	1473	93.7	100	25	87	100	8	70	93.65	1e-21	+
835	1448	123	100	100	27	100	27	100	95.95	1e-30	-
835	1463	113	100	2	90	100	12	100	91.01	1e-27	+
835	1473	75.8	100	62	1	100	4	65	90.32	2e-16	-
836	1448	87.7	100	1	64	100	36	100	92.31	6e-20	+
856	1448	131	100	98	1	100	1	98	91.92	5e-33	-
858	1463	95.6	100	76	5	100	28	99	91.67	3e-22	-
890	1448	97.6	100	96	20	100	24	100	91.03	6e-23	-
890	1463	111	100	8	83	100	25	100	93.42	4e-27	+
910	1448	131	100	100	7	100	7	100	92.55	5e-33	-
910	1463	103	100	2	69	100	32	99	94.12	1e-24	+
910	1473	119	100	97	2	100	4	99	90.62	2e-29	-
1003	1473	79.8	100	37	100	100	4	67	90.62	2e-17	+
1003	1474	85.7	100	88	17	100	22	92	90.28	2e-19	-
1018	1430	83.8	100	11	76	100	33	99	91.04	1e-18	+
1018	1448	93.7	100	85	11	100	1	76	90.91	1e-21	-
1068	1448	115	100	91	18	100	27	100	94.59	3e-28	-
1088	1429	111	100	1	89	100	13	100	91.01	4e-27	+
1088	1430	87.7	100	77	10	100	33	100	91.18	6e-20	-
1088	1447	117	100	95	1	100	1	95	90.53	7e-29	-
1088	1448	125	100	2	100	100	1	99	90.91	3e-31	+
1108	1429	113	100	1	90	100	12	100	91.11	1e-27	+
1108	1430	99.6	100	93	12	100	18	99	90.24	2e-23	-
1108	1448	117	100	3	97	100	1	95	90.62	7e-29	+
1108	1463	69.9	100	93	39	100	46	100	90.91	1e-14	-
1108	1473	145	100	9	97	100	1	89	95.51	3e-37	+
1108	1474	99.6	100	83	1	100	2	83	90.36	2e-23	-
1118	1429	129	100	90	1	100	7	95	93.33	2e-32	-
1430	1118	83.8	100	1	70	100	31	100	90.14	1e-18	+
1447	1118	79.8	100	1	56	100	45	100	92.86	2e-17	+
1118	1448	91.7	100	100	39	100	39	100	93.55	4e-21	-
1118	1464	103	100	92	9	100	1	84	90.48	1e-24	-
1118	1474	139	100	2	100	100	1	98	92.93	2e-35	+
1148	1429	79.8	100	11	75	100	30	93	90.91	2e-17	+
1148	1430	95.6	100	70	11	100	33	92	95	3e-22	-
1148	1448	101	100	21	79	100	27	85	96.61	4e-24	+
1148	1463	89.7	100	75	11	100	1	65	92.31	2e-20	-
1148	1473	81.8	100	11	79	100	11	79	90	4e-18	+
1148	1474	89.7	100	75	19	100	2	58	94.83	2e-20	-
1213	1429	69.9	100	100	45	100	46	100	91.07	1e-14	-
1430	1213	95.6	100	1	76	100	25	100	90.91	3e-22	+
1213	1447	131	100	2	83	100	19	100	95.12	5e-33	+
1213	1448	103	100	100	33	100	33	100	94.12	1e-24	-
1213	1463	121	100	2	90	100	6	94	92.13	4e-30	+
1213	1464	111	100	86	3	100	1	84	91.67	4e-27	-
1213	1474	125	100	1	88	100	6	92	93.18	3e-31	+
1288	1447	85.7	100	92	22	100	30	100	90.14	2e-19	-
1288	1448	81.8	100	8	72	100	36	100	90.77	4e-18	+
1288	1464	91.7	100	19	92	100	1	74	90.67	4e-21	+
1323	1430	107	100	9	74	100	33	98	95.45	7e-26	+
1323	1447	119	100	1	84	100	11	94	92.86	2e-29	+
1323	1448	73.8	100	100	40	100	40	100	90.32	9e-16	-
1323	1464	89.7	100	84	16	100	10	78	91.3	2e-20	-
1323	1474	101	100	9	84	100	7	81	92.11	4e-24	+
1373	1430	95.6	100	21	92	100	29	100	91.67	3e-22	+
1373	1448	135	100	100	1	100	1	100	92	3e-34	-
1373	1474	73.8	100	1	62	100	38	98	90.32	9e-16	+
1463	1448	87.7	100	100	37	100	37	100	92.19	6e-20	-
1464	1463	107	100	90	1	100	1	90	90.11	7e-26	-
1473	1448	97.6	100	26	94	100	32	100	92.75	6e-23	+
1474	1448	89.7	100	98	38	100	39	100	93.55	2e-20	-
1474	1463	89.7	100	26	98	100	25	98	90.54	2e-20	+
51	1543	79.8	100	29	88	100	22	81	91.67	2e-17	+
148	1544	85.7	100	34	96	100	1	63	92.06	2e-19	+
268	1543	81.8	100	13	77	100	32	96	90.77	4e-18	+
630	1543	79.8	100	88	29	100	22	81	91.67	2e-17	-
712	1543	87.7	100	78	11	100	29	96	91.18	6e-20	-
725	1543	87.7	100	68	1	100	29	96	91.18	6e-20	-
726	1543	87.7	100	12	79	100	29	96	91.18	6e-20	+
731	1543	101	100	86	12	100	22	96	92	4e-24	-
889	1543	131	100	82	1	100	13	94	95.12	5e-33	-
890	1543	87.7	100	4	71	100	29	96	91.3	6e-20	+
1003	1543	71.9	100	95	36	100	22	81	90	4e-15	-
1003	1544	75.8	100	31	88	100	1	58	91.38	2e-16	+
1003	1555	91.7	100	100	27	100	23	96	90.54	4e-21	-
1063	1543	107	100	78	1	100	1	78	92.31	7e-26	-
1068	1544	77.8	100	57	3	100	3	57	92.73	6e-17	-
1108	1544	111	100	6	93	100	1	88	90.91	4e-27	+
1118	1544	119	100	80	1	100	1	80	93.75	2e-29	-
1118	1555	107	100	1	86	100	13	98	90.7	7e-26	+
1118	1556	109	100	91	1	100	5	95	90.11	2e-26	-
1118	1560	109	100	83	1	100	1	83	91.57	2e-26	-
1148	1544	97.6	100	11	75	100	14	78	93.94	6e-23	+
1148	1559	81.8	100	75	11	100	27	91	90.77	4e-18	-
1148	1560	89.7	100	11	75	100	17	81	92.42	2e-20	+
1213	1544	85.7	100	100	30	100	30	100	90.14	2e-19	-
1213	1555	109	100	2	80	100	20	98	92.41	2e-26	+
1213	1556	111	100	85	2	100	5	88	91.67	4e-27	-
1213	1559	91.7	100	1	70	100	31	100	91.43	4e-21	+
1213	1560	105	100	69	1	100	9	77	94.2	3e-25	-
1323	1544	105	100	81	9	100	1	73	93.15	3e-25	-
1323	1555	95.6	100	9	84	100	20	95	90.79	3e-22	+
1323	1560	95.6	100	84	9	100	1	76	90.79	3e-22	-
1373	1555	125	100	6	100	100	1	95	91.58	3e-31	+
1448	1544	129	100	4	100	100	1	97	91.75	2e-32	+
1448	1560	127	100	1	100	100	1	100	91	7e-32	+
1463	1544	117	100	100	34	100	34	100	97.01	7e-29	-
1463	1560	95.6	100	100	37	100	37	100	93.75	3e-22	-
1559	1543	93.7	100	1	59	100	38	96	94.92	1e-21	+
8	1588	97.6	100	24	100	100	1	77	90.91	6e-23	+
37	1588	153	100	97	5	100	1	93	95.7	1e-39	-
52	1588	87.7	100	41	96	100	1	56	94.64	6e-20	+
243	1588	103	100	72	1	100	1	72	93.06	1e-24	-
259	1588	101	100	75	1	100	1	75	92	4e-24	-
260	1588	71.9	100	37	92	100	1	56	91.23	4e-15	+
285	1588	101	100	77	3	100	1	75	92.11	4e-24	-
286	1588	97.6	100	32	100	100	3	71	92.75	6e-23	+
287	1588	119	100	76	1	100	1	76	94.74	2e-29	-
306	1588	85.7	100	96	27	100	22	93	90.28	2e-19	-
385	1588	83.8	100	43	100	100	5	62	93.1	1e-18	+
436	1588	113	100	98	6	100	1	93	90.43	1e-27	-
444	1588	91.7	100	65	4	100	5	66	93.55	4e-21	-
454	1588	97.6	100	12	88	100	1	77	90.91	6e-23	+
480	1588	121	100	100	8	100	1	93	91.4	4e-30	-
605	1588	71.9	100	1	60	100	32	91	90	4e-15	+
606	1588	97.6	100	85	9	100	1	77	90.91	6e-23	-
630	1588	83.8	100	31	96	100	1	66	91.04	1e-18	+
712	1588	97.6	100	1	65	100	29	93	93.85	6e-23	+
725	1588	93.7	100	1	55	100	39	93	96.36	1e-21	+
731	1588	105	100	2	66	100	29	93	95.38	3e-25	+
746	1588	97.6	100	84	4	100	1	81	90.12	6e-23	-
835	1588	89.7	100	61	1	100	1	61	93.44	2e-20	-
867	1588	113	100	17	93	100	1	77	93.51	1e-27	+
910	1588	121	100	96	4	100	1	93	91.49	4e-30	-
1003	1582	87.7	100	100	29	100	28	99	90.28	6e-20	-
1003	1587	85.7	100	86	16	100	8	78	90.14	2e-19	-
1018	1582	83.8	100	11	76	100	25	91	91.04	1e-18	+
1108	1582	105	100	92	12	100	11	91	91.57	3e-25	-
1108	1587	87.7	100	61	2	100	8	67	93.33	6e-20	-
1118	1587	91.7	100	1	58	100	39	96	94.83	4e-21	+
1148	1582	87.7	100	70	11	100	25	84	93.44	6e-20	-
1148	1587	99.6	100	81	16	100	35	100	93.94	2e-23	-
1213	1582	97.6	100	2	70	100	25	93	92.75	6e-23	+
1213	1587	101	100	12	90	100	1	79	91.14	4e-24	+
1213	1588	93.7	100	67	1	100	1	67	92.54	1e-21	-
1288	1582	83.8	100	90	29	100	38	99	91.94	1e-18	-
1448	1587	99.6	100	100	27	100	22	95	92	2e-23	-
1463	1587	101	100	25	99	100	10	84	92	4e-24	+
1463	1588	97.6	100	98	34	100	29	93	93.85	6e-23	-
1473	1582	101	100	70	4	100	25	91	94.03	4e-24	-
148	1665	105	100	100	32	100	20	88	94.2	3e-25	-
148	1666	97.6	100	32	100	100	12	80	92.75	6e-23	+
1003	1666	91.7	100	27	100	100	10	83	90.54	4e-21	+
1003	1676	93.7	100	89	27	100	5	67	93.65	1e-21	-
1018	1666	91.7	100	88	11	100	8	86	90	4e-21	-
1018	1676	81.8	100	8	64	100	43	100	93.1	4e-18	+
1088	1665	107	100	82	1	100	9	90	91.46	7e-26	-
1088	1666	113	100	1	89	100	10	98	91.01	1e-27	+
1108	1666	117	100	2	92	100	10	100	91.21	7e-29	+
1108	1676	103	100	65	2	100	4	67	95.31	1e-24	-
1118	1665	139	100	1	94	100	7	100	93.62	2e-35	+
1118	1666	129	100	89	1	100	5	93	93.26	2e-32	-
1118	1676	89.7	100	1	57	100	39	95	94.74	2e-20	+
1148	1665	91.7	100	75	18	100	9	66	94.83	4e-21	-
1148	1666	97.6	100	11	75	100	27	91	93.85	6e-23	+
1213	1665	141	100	2	88	100	14	100	95.4	5e-36	+
1213	1666	91.7	100	100	43	100	43	100	94.83	4e-21	-
1288	1676	97.6	100	92	20	100	2	74	91.78	6e-23	-
1323	1665	119	100	1	84	100	6	89	92.86	2e-29	+
1323	1666	119	100	84	1	100	11	94	92.94	2e-29	-
1323	1675	87.7	100	84	17	100	6	73	91.18	6e-20	-
1323	1676	105	100	19	99	100	1	81	91.46	3e-25	+
1373	1665	113	100	20	100	100	9	89	92.68	1e-27	+
1676	1373	83.8	100	1	66	100	35	100	91.04	1e-18	+
1448	1665	137	100	81	1	100	9	89	96.3	7e-35	-
1448	1666	139	100	1	90	100	11	100	94.44	2e-35	+
1448	1676	107	100	97	24	100	25	98	93.33	7e-26	-
1463	1665	111	100	1	92	100	9	100	90.32	4e-27	+
1463	1666	117	100	87	1	100	5	91	91.95	7e-29	-
1463	1676	97.6	100	20	96	100	5	81	90.91	6e-23	+
1473	1666	79.8	100	7	70	100	23	86	90.62	2e-17	+
1588	1666	101	100	3	77	100	23	97	92	4e-24	+
27	1693	117	100	22	100	100	4	82	93.67	7e-29	+
45	1693	85.7	100	99	29	100	26	96	90.14	2e-19	-
51	1693	105	100	77	1	100	1	77	92.21	3e-25	-
52	1693	143	100	3	94	100	9	100	94.62	1e-36	+
74	1693	135	100	5	92	100	13	100	94.32	3e-34	+
1693	93	89.7	100	9	81	100	28	100	90.41	2e-20	+
94	1693	113	100	85	5	100	9	90	92.68	1e-27	-
175	1693	170	100	3	100	100	1	98	96.94	5e-45	+
243	1693	131	100	100	19	100	19	100	95.12	5e-33	-
259	1693	117	100	96	22	100	26	100	94.67	7e-29	-
260	1693	115	100	1	90	100	11	100	91.11	3e-28	+
1693	267	73.8	100	4	64	100	40	100	90.16	9e-16	+
285	1693	93.7	100	94	24	100	30	100	91.67	1e-21	-
1693	286	91.7	100	1	62	100	39	100	93.55	4e-21	+
287	1693	119	100	97	26	100	26	97	95.83	2e-29	-
305	1693	89.7	100	24	88	100	33	97	92.31	2e-20	+
337	1693	97.6	100	24	100	100	1	77	90.91	6e-23	+
341	1693	125	100	1	99	100	2	100	90.91	3e-31	+
342	1693	93.7	100	94	24	100	30	100	91.55	1e-21	-
385	1693	135	100	5	92	100	13	100	94.38	3e-34	+
386	1693	83.8	100	100	31	100	31	100	90.14	1e-18	-
435	1693	87.7	100	3	62	100	41	100	93.33	6e-20	+
436	1693	85.7	100	99	45	100	46	100	94.55	2e-19	-
444	1693	121	100	100	16	100	16	100	93.02	4e-30	-
480	1693	133	100	91	1	100	1	91	93.41	1e-33	-
520	1693	111	100	72	1	100	1	72	94.44	4e-27	-
1693	605	93.7	100	1	67	100	34	100	92.54	1e-21	+
606	1693	95.6	100	76	1	100	1	76	90.79	3e-22	-
629	1693	85.7	100	92	38	100	46	100	94.55	2e-19	-
630	1693	129	100	1	81	100	17	97	95.06	2e-32	+
703	1693	83.8	100	100	35	100	35	100	90.91	1e-18	-
711	1693	83.8	100	100	35	100	31	96	90.91	1e-18	-
1693	712	87.7	100	1	64	100	37	100	92.19	6e-20	+
725	1693	89.7	100	1	69	100	30	98	91.3	2e-20	+
726	1693	127	100	100	9	100	9	100	92.39	7e-32	-
731	1693	103	100	1	80	100	19	98	91.25	1e-24	+
746	1693	91.7	100	100	31	100	31	100	91.43	4e-21	-
803	1693	87.7	100	56	1	100	26	81	94.64	6e-20	-
804	1693	93.7	100	34	100	100	4	70	92.54	1e-21	+
835	1693	135	100	99	8	100	9	100	93.48	3e-34	-
856	1693	83.8	100	100	35	100	35	100	90.91	1e-18	-
858	1693	99.6	100	5	86	100	19	100	90.24	2e-23	+
867	1693	85.7	100	1	67	100	31	97	91.04	2e-19	+
910	1693	123	100	87	6	100	1	82	93.9	1e-30	-
1108	1726	95.6	100	83	12	100	3	74	91.67	3e-22	-
1730	1108	83.8	100	1	58	100	40	97	93.1	1e-18	+
1118	1693	113	100	100	20	100	20	100	92.59	1e-27	-
1118	1694	97.6	100	8	88	100	20	100	90.24	6e-23	+
1148	1730	85.7	100	32	90	100	1	59	93.33	2e-19	+
1213	1693	109	100	88	14	100	26	100	93.33	2e-26	-
1213	1694	105	100	2	82	100	20	100	91.46	3e-25	+
1288	1730	101	100	10	92	100	1	83	90.36	4e-24	+
1373	1730	89.7	100	63	3	100	1	61	93.44	2e-20	-
1448	1693	113	100	28	100	100	9	81	94.52	1e-27	+
1448	1730	97.6	100	38	98	100	1	61	95.08	6e-23	+
1473	1726	87.7	100	71	4	100	7	74	91.18	6e-20	-
1730	1473	73.8	100	1	61	100	32	92	90.16	9e-16	+
1588	1694	91.7	100	66	1	100	20	85	92.42	4e-21	-
1588	1730	71.9	100	29	88	100	2	61	90	4e-15	+
1694	1693	99.6	100	100	35	100	32	97	93.94	2e-23	-
1730	1693	99.6	100	1	82	100	19	100	90.24	2e-23	+
1068	1325	97.6	100	95	15	100	4	84	90.12	6e-23	-
1088	1148	87.7	100	19	86	100	12	79	91.18	6e-20	+
37	243	113	100	26	98	100	1	73	94.52	1e-27	+
37	1118	103	100	25	100	100	1	76	92.11	1e-24	+
443	703	75.8	100	97	40	100	43	100	91.38	2e-16	-
27	1003	87.7	100	1	72	100	29	100	90.28	6e-20	+
243	962	69.9	100	73	19	100	3	57	90.91	1e-14	-
27	1323	83.8	100	100	39	100	39	100	92.06	1e-18	-
8	1068	101	100	63	1	100	13	75	95.24	4e-24	-
8	28	85.7	100	73	19	100	43	97	94.55	2e-19	-
7	1108	87.7	100	76	21	100	1	56	94.64	6e-20	-
8	1118	113	100	96	8	100	1	89	91.01	1e-27	-
28	1118	91.7	100	27	100	100	8	81	90.54	4e-21	+
8	1148	81.8	100	30	94	100	11	75	90.77	4e-18	+
804	338	89.7	100	100	28	100	28	100	90.41	2e-20	-
37	1323	91.7	100	32	97	100	9	74	92.42	4e-21	+
703	836	69.9	100	63	4	100	1	59	90	1e-14	-
38	910	95.6	100	99	24	100	22	97	90.79	3e-22	-
8	1213	109	100	90	8	100	1	83	91.57	2e-26	-
8	835	99.6	100	73	8	100	12	77	93.94	2e-23	-
1148	890	81.8	100	81	21	100	33	93	91.8	4e-18	-
27	1213	89.7	100	100	32	100	32	100	91.3	2e-20	-
1463	147	109	100	14	100	100	7	93	90.8	2e-26	+
28	148	97.6	100	100	40	100	33	93	95.08	6e-23	-
1068	712	77.8	100	95	37	100	40	98	91.53	6e-17	-
28	444	93.7	100	2	68	100	34	100	92.54	1e-21	+
28	341	97.6	100	100	40	100	38	98	95.08	6e-23	-
1068	803	79.8	100	18	81	100	1	64	90.77	2e-17	+
605	338	93.7	100	75	1	100	1	75	90.67	1e-21	-
8	1693	83.8	100	8	73	100	31	96	90.91	1e-18	+
443	856	73.8	100	100	40	100	40	100	90.16	9e-16	-
28	605	101	100	100	18	100	17	99	90.48	4e-24	-
1148	1693	69.9	100	17	75	100	4	62	90	1e-14	+
7	1003	89.7	100	86	18	100	16	84	91.3	2e-20	-
28	286	111	100	93	26	100	29	96	95.59	4e-27	-
1148	1676	93.7	100	90	16	100	26	100	90.67	1e-21	-
28	1693	99.6	100	83	2	100	1	82	90.24	2e-23	-
28	745	93.7	100	100	30	100	30	100	91.55	1e-21	-
28	305	93.7	100	100	42	100	30	88	94.92	1e-21	-
28	243	81.8	100	1	65	100	36	100	90.77	4e-18	+
38	94	85.7	100	100	30	100	27	97	90.28	2e-19	-
28	287	109	100	18	100	100	2	84	91.57	2e-26	+
1323	1693	73.8	100	57	1	100	9	65	91.23	9e-16	-
471	338	89.7	100	99	30	100	32	100	91.55	2e-20	-
28	443	81.8	100	100	44	100	44	100	92.98	4e-18	-
28	858	69.9	100	98	44	100	27	81	90.91	1e-14	-
1214	1213	99.6	100	100	23	100	10	87	91.03	2e-23	-
93	1018	93.7	100	76	1	100	11	85	90.79	1e-21	-
1148	323	81.8	100	75	11	100	36	100	90.77	4e-18	-
1693	73	101	100	100	26	100	26	100	92	4e-24	-
28	1003	71.9	100	100	41	100	30	89	90	4e-15	-
28	712	105	100	100	40	100	20	80	96.72	3e-25	-
94	243	83.8	100	31	100	100	1	70	90	1e-18	+
629	1148	89.7	100	85	21	100	11	75	92.31	2e-20	-
28	1463	79.8	100	41	100	100	20	79	91.67	2e-17	+
1108	1693	87.7	100	2	65	100	36	99	92.19	6e-20	+
27	1068	95.6	100	100	21	100	17	96	90	3e-22	-
28	342	109	100	18	100	100	3	85	91.57	2e-26	+
37	1213	107	100	31	100	100	1	70	94.29	7e-26	+
1395	1213	77.8	100	46	100	100	1	55	92.73	6e-17	+
28	1323	99.6	100	19	100	100	1	82	90.36	2e-23	+
1373	443	69.9	100	100	42	100	42	100	90	1e-14	-
27	148	95.6	100	25	100	100	1	76	90.91	3e-22	+
28	1108	91.7	100	100	27	100	5	78	90.54	4e-21	-
28	46	89.7	100	100	40	100	40	100	93.44	2e-20	-
726	1373	97.6	100	28	100	100	1	73	91.78	6e-23	+
629	213	87.7	100	26	93	100	1	68	91.18	6e-20	+
28	910	127	100	1	96	100	5	100	91.75	7e-32	+
27	1118	77.8	100	100	38	100	38	100	90.48	6e-17	-
471	443	73.8	100	28	88	100	1	61	90.32	9e-16	+
268	73	85.7	100	8	78	100	27	97	90.28	2e-19	+
858	890	89.7	100	81	9	100	6	78	90.41	2e-20	-
27	243	87.7	100	100	37	100	37	100	92.19	6e-20	-
28	746	101	100	18	100	100	10	92	90.36	4e-24	+
1213	1730	113	100	90	2	100	6	94	91.01	1e-27	-
1018	94	75.8	100	8	69	100	34	96	90.48	2e-16	+
8	910	105	100	100	20	100	20	100	91.36	3e-25	-
630	1068	95.6	100	80	1	100	3	82	90	3e-22	-
1118	176	85.7	100	20	90	100	1	71	90.14	2e-19	+
471	28	89.7	100	76	16	100	40	100	93.44	2e-20	-
46	1118	83.8	100	100	31	100	21	90	90	1e-18	-
7	453	101	100	30	96	100	4	70	94.03	4e-24	+
8	858	81.8	100	8	72	100	17	81	90.77	4e-18	+
1463	867	71.9	100	87	28	100	1	60	90	4e-15	-
7	1213	117	100	1	87	100	4	90	91.95	7e-29	+
1588	1118	89.7	100	73	1	100	1	73	90.41	2e-20	-
1676	1213	109	100	1	79	100	12	90	92.41	2e-26	+
28	1068	69.9	100	43	97	100	3	57	90.91	1e-14	+
27	1463	89.7	100	100	36	100	36	100	92.31	2e-20	-
28	1213	101	100	27	97	100	2	72	92.96	4e-24	+
324	28	71.9	100	99	40	100	41	100	90	4e-15	-
8	867	129	100	8	100	100	1	93	92.47	2e-32	+
74	93	97.6	100	5	73	100	32	100	92.75	6e-23	+
27	214	91.7	100	31	100	100	5	74	91.43	4e-21	+
28	214	101	100	75	1	100	1	75	92.11	4e-24	-
37	214	95.6	100	80	1	100	1	80	90.12	3e-22	-
51	214	91.7	100	66	1	100	4	69	92.42	4e-21	-
52	214	139	100	3	100	100	1	98	92.86	2e-35	+
74	214	131	100	5	98	100	5	98	92.63	5e-33	+
93	214	89.7	100	28	100	100	1	73	90.41	2e-20	+
94	219	91.7	100	74	1	100	1	75	90.67	4e-21	-
220	219	139	100	100	27	100	27	100	98.65	2e-35	-
243	214	111	100	100	13	100	11	98	90.91	4e-27	-
8	259	117	100	98	8	100	1	91	91.21	7e-29	-
27	259	95.6	100	100	41	100	40	99	95	3e-22	-
28	259	73.8	100	1	61	100	39	99	90.16	9e-16	+
37	259	115	100	23	100	100	1	78	93.59	3e-28	+
38	259	125	100	99	1	100	1	99	90.91	3e-31	-
46	259	105	100	100	24	100	23	99	92.21	3e-25	-
51	259	93.7	100	1	55	100	45	99	96.36	1e-21	+
52	259	151	100	100	17	100	16	99	97.62	5e-39	-
73	259	143	100	5	100	100	1	96	93.75	1e-36	+
74	259	155	100	100	15	100	14	99	97.67	3e-40	-
93	259	85.7	100	100	42	100	41	99	93.22	2e-19	-
214	259	111	100	98	15	100	16	99	91.76	4e-27	-
214	267	79.8	100	1	56	100	45	100	92.86	2e-17	+
214	285	67.9	100	58	1	100	3	60	90	6e-14	-
214	287	83.8	100	58	1	100	2	59	93.1	1e-18	-
214	305	95.6	100	25	100	100	24	99	90.79	3e-22	+
260	259	143	100	100	17	100	12	95	96.43	1e-36	-
267	259	131	100	100	11	100	3	92	93.33	5e-33	-
285	259	127	100	3	94	100	1	92	92.47	7e-32	+
286	259	157	100	100	6	100	5	99	95.79	8e-41	-
287	259	165	100	2	100	100	1	99	95.96	3e-43	+
305	259	107	100	97	24	100	16	89	93.24	7e-26	-
73	324	91.7	100	97	28	100	30	99	91.43	4e-21	-
74	324	95.6	100	11	90	100	20	99	90	3e-22	+
214	337	87.7	100	2	69	100	33	100	91.18	6e-20	+
214	342	91.7	100	58	1	100	3	60	94.83	4e-21	-
259	324	91.7	100	93	24	100	30	99	91.43	4e-21	-
259	337	69.9	100	99	45	100	46	100	90.91	1e-14	-
259	338	109	100	25	99	100	1	75	93.33	2e-26	+
259	341	117	100	99	21	100	22	100	93.67	7e-29	-
259	342	155	100	1	98	100	3	100	94.9	3e-40	+
259	385	125	100	96	14	100	18	100	93.98	3e-31	-
259	386	133	100	5	91	100	14	100	94.32	1e-33	+
46	454	77.8	100	37	91	100	1	55	92.86	6e-17	+
51	444	89.7	100	2	62	100	40	100	93.44	2e-20	+
51	454	117	100	97	3	100	1	95	90.62	7e-29	-
52	444	157	100	100	10	100	10	100	96.7	8e-41	-
52	454	89.7	100	30	90	100	1	61	93.44	2e-20	+
74	444	145	100	100	8	100	8	100	94.62	3e-37	-
74	454	89.7	100	28	88	100	1	61	93.44	2e-20	+
214	435	117	100	1	75	100	26	100	94.67	7e-29	+
214	436	99.6	100	78	1	100	4	81	91.14	2e-23	-
214	443	107	100	5	78	100	18	91	93.33	7e-26	+
259	435	115	100	96	39	100	43	100	100	3e-28	-
436	259	107	100	6	67	100	38	99	96.77	7e-26	+
259	443	113	100	99	27	100	28	100	94.52	1e-27	-
259	444	141	100	9	99	100	3	93	94.51	5e-36	+
259	454	107	100	86	1	100	1	86	90.7	7e-26	-
324	435	87.7	100	20	83	100	36	99	92.19	6e-20	+
324	436	81.8	100	83	19	100	8	72	90.77	4e-18	-
324	444	103	100	99	20	100	18	97	91.25	1e-24	-
52	479	107	100	2	83	100	19	100	91.46	7e-26	+
73	479	97.6	100	81	1	100	1	81	90.12	6e-23	-
214	480	71.9	100	98	39	100	41	100	90	4e-15	-
259	464	85.7	100	71	5	100	16	82	91.04	2e-19	-
259	471	139	100	98	1	100	1	98	92.86	2e-35	-
259	479	87.7	100	92	33	100	41	100	93.33	6e-20	-
480	259	121	100	1	69	100	31	99	97.1	4e-30	+
444	464	75.8	100	65	4	100	16	77	90.32	2e-16	-
444	471	111	100	92	5	100	1	88	90.91	4e-27	-
444	479	71.9	100	86	27	100	41	100	90	4e-15	-
444	480	109	100	3	65	100	34	96	96.83	2e-26	+
